Classification,Clustering,Classifier_Accuracy,Clustering_Accuracy,constant_threshold,correlation_threshold,resampling,feature_selection_k
K Nearest Neighbors,DBScan,0.44936708860759494,0.10759493670886076,1.0,0.8,True,64
Neural Network,KMeans,0.4008438818565401,0.3628691983122363,1.0,0.8,True,64
Neural Network,DBScan,0.4008438818565401,0.2995780590717299,1.0,0.8,True,64
Random Forest,KMeans,0.5590717299578059,0.37341772151898733,1.0,0.8,True,64
Random Forest,DBScan,0.5590717299578059,0.15400843881856538,1.0,0.8,True,64
Kernel SVM (linear),KMeans,0.5189873417721519,0.4367088607594936,1.0,0.8,True,64
Kernel SVM (linear),DBScan,0.5189873417721519,0.2995780590717299,1.0,0.8,True,64
Kernel SVM (poly),KMeans,0.40084388185654013,0.3227848101265823,1.0,0.8,True,64
Kernel SVM (poly),DBScan,0.40084388185654013,0.22784810126582278,1.0,0.8,True,64
Kernel SVM (rbf),KMeans,0.5042194092827005,0.4050632911392405,1.0,0.8,True,64
Kernel SVM (rbf),DBScan,0.5042194092827005,0.2911392405063291,1.0,0.8,True,64
Kernel SVM (sigmoid),KMeans,0.44936708860759494,0.3670886075949367,1.0,0.8,True,64
Kernel SVM (sigmoid),DBScan,0.44936708860759494,0.21308016877637134,1.0,0.8,True,64
K Nearest Neighbors,KMeans,0.3924050632911393,0.2721518987341772,1.0,0.8,True,128
K Nearest Neighbors,DBScan,0.3924050632911393,0.06329113924050633,1.0,0.8,True,128
Neural Network,KMeans,0.4050632911392405,0.37341772151898733,1.0,0.8,True,128
Neural Network,DBScan,0.4050632911392405,0.27848101265822783,1.0,0.8,True,128
Random Forest,KMeans,0.5548523206751055,0.34810126582278483,1.0,0.8,True,128
Random Forest,DBScan,0.5548523206751055,0.10337552742616034,1.0,0.8,True,128
Kernel SVM (linear),KMeans,0.4789029535864979,0.419831223628692,1.0,0.8,True,128
Kernel SVM (linear),DBScan,0.4789029535864979,0.28902953586497887,1.0,0.8,True,128
Kernel SVM (poly),KMeans,0.4282700421940928,0.37763713080168776,1.0,0.8,True,128
Kernel SVM (poly),DBScan,0.4282700421940928,0.29324894514767935,1.0,0.8,True,128
Kernel SVM (rbf),KMeans,0.3670886075949367,0.339662447257384,1.0,0.8,True,128
Kernel SVM (rbf),DBScan,0.3670886075949367,0.2911392405063291,1.0,0.8,True,128
Kernel SVM (sigmoid),KMeans,0.37763713080168776,0.2827004219409283,1.0,0.8,True,128
Kernel SVM (sigmoid),DBScan,0.37763713080168776,0.17932489451476794,1.0,0.8,True,128
K Nearest Neighbors,KMeans,0.46835443037974683,0.3375527426160338,1.0,0.8,True,256
K Nearest Neighbors,DBScan,0.46835443037974683,0.0759493670886076,1.0,0.8,True,256
Neural Network,KMeans,0.40928270042194087,0.3523206751054852,1.0,0.8,True,256
Neural Network,DBScan,0.40928270042194087,0.229957805907173,1.0,0.8,True,256
Random Forest,KMeans,0.5738396624472574,0.3713080168776371,1.0,0.8,True,256
Random Forest,DBScan,0.5738396624472574,0.08227848101265822,1.0,0.8,True,256
Kernel SVM (linear),KMeans,0.49789029535864976,0.4113924050632911,1.0,0.8,True,256
Kernel SVM (linear),DBScan,0.49789029535864976,0.27848101265822783,1.0,0.8,True,256
Kernel SVM (poly),KMeans,0.3523206751054852,0.29535864978902954,1.0,0.8,True,256
Kernel SVM (poly),DBScan,0.3523206751054852,0.1877637130801688,1.0,0.8,True,256
Kernel SVM (rbf),KMeans,0.5316455696202531,0.43248945147679324,1.0,0.8,True,256
Kernel SVM (rbf),DBScan,0.5316455696202531,0.25316455696202533,1.0,0.8,True,256
Kernel SVM (sigmoid),KMeans,0.4789029535864979,0.4029535864978903,1.0,0.8,True,256
Kernel SVM (sigmoid),DBScan,0.4789029535864979,0.23206751054852318,1.0,0.8,True,256
K Nearest Neighbors,KMeans,0.5,0.39451476793248946,1.0,0.8,False,16
K Nearest Neighbors,DBScan,0.5,0.34177215189873417,1.0,0.8,False,16
Neural Network,KMeans,0.41350210970464135,0.37763713080168776,1.0,0.8,False,16
Neural Network,DBScan,0.41350210970464135,0.35232067510548526,1.0,0.8,False,16
Random Forest,KMeans,0.5358649789029536,0.39029535864978904,1.0,0.8,False,16
Random Forest,DBScan,0.5358649789029536,0.36075949367088606,1.0,0.8,False,16
Kernel SVM (linear),KMeans,0.5042194092827005,0.36708860759493667,1.0,0.8,False,16
Kernel SVM (linear),DBScan,0.5042194092827005,0.3417721518987342,1.0,0.8,False,16
Kernel SVM (poly),KMeans,0.48945147679324896,0.34388185654008435,1.0,0.8,False,16
Kernel SVM (poly),DBScan,0.48945147679324896,0.3080168776371308,1.0,0.8,False,16
Kernel SVM (rbf),KMeans,0.5717299578059071,0.40717299578059074,1.0,0.8,False,16
Kernel SVM (rbf),DBScan,0.5717299578059071,0.37341772151898733,1.0,0.8,False,16
Kernel SVM (sigmoid),KMeans,0.5210970464135022,0.3670886075949367,1.0,0.8,False,16
Kernel SVM (sigmoid),DBScan,0.5210970464135022,0.32700421940928265,1.0,0.8,False,16
K Nearest Neighbors,KMeans,0.4746835443037975,0.39029535864978904,1.0,0.8,False,32
K Nearest Neighbors,DBScan,0.4746835443037975,0.2721518987341772,1.0,0.8,False,32
Neural Network,KMeans,0.4261603375527426,0.38185654008438824,1.0,0.8,False,32
Neural Network,DBScan,0.4261603375527426,0.3227848101265823,1.0,0.8,False,32
Random Forest,KMeans,0.5949367088607596,0.43248945147679324,1.0,0.8,False,32
Random Forest,DBScan,0.5949367088607596,0.29535864978902954,1.0,0.8,False,32
Kernel SVM (linear),KMeans,0.5358649789029536,0.379746835443038,1.0,0.8,False,32
Kernel SVM (linear),DBScan,0.5358649789029536,0.2426160337552743,1.0,0.8,False,32
Kernel SVM (poly),KMeans,0.4873417721518987,0.34388185654008435,1.0,0.8,False,32
Kernel SVM (poly),DBScan,0.4873417721518987,0.15400843881856538,1.0,0.8,False,32
Kernel SVM (rbf),KMeans,0.5632911392405063,0.3881856540084388,1.0,0.8,False,32
Kernel SVM (rbf),DBScan,0.5632911392405063,0.25949367088607594,1.0,0.8,False,32
Kernel SVM (sigmoid),KMeans,0.48312236286919835,0.35864978902953587,1.0,0.8,False,32
Kernel SVM (sigmoid),DBScan,0.48312236286919835,0.23839662447257384,1.0,0.8,False,32
K Nearest Neighbors,KMeans,0.4367088607594936,0.3459915611814346,1.0,0.8,False,64
K Nearest Neighbors,DBScan,0.4367088607594936,0.24050632911392408,1.0,0.8,False,64
Neural Network,KMeans,0.43037974683544306,0.3691983122362869,1.0,0.8,False,64
Neural Network,DBScan,0.43037974683544306,0.29535864978902954,1.0,0.8,False,64
Random Forest,KMeans,0.5970464135021097,0.4282700421940928,1.0,0.8,False,64
Random Forest,DBScan,0.5970464135021097,0.21518987341772153,1.0,0.8,False,64
Kernel SVM (linear),KMeans,0.5021097046413502,0.379746835443038,1.0,0.8,False,64
Kernel SVM (linear),DBScan,0.5021097046413502,0.22362869198312232,1.0,0.8,False,64
Kernel SVM (poly),KMeans,0.470464135021097,0.35654008438818563,1.0,0.8,False,64
Kernel SVM (poly),DBScan,0.470464135021097,0.1940928270042194,1.0,0.8,False,64
Kernel SVM (rbf),KMeans,0.5864978902953587,0.4345991561181434,1.0,0.8,False,64
Kernel SVM (rbf),DBScan,0.5864978902953587,0.20253164556962025,1.0,0.8,False,64
Kernel SVM (sigmoid),KMeans,0.4514767932489452,0.34388185654008435,1.0,0.8,False,64
Kernel SVM (sigmoid),DBScan,0.4514767932489452,0.19620253164556964,1.0,0.8,False,64
K Nearest Neighbors,KMeans,0.43037974683544306,0.3670886075949367,1.0,0.8,False,128
K Nearest Neighbors,DBScan,0.43037974683544306,0.2468354430379747,1.0,0.8,False,128
Neural Network,KMeans,0.3881856540084388,0.34177215189873417,1.0,0.8,False,128
Neural Network,DBScan,0.3881856540084388,0.25949367088607594,1.0,0.8,False,128
Random Forest,KMeans,0.6033755274261604,0.43037974683544306,1.0,0.8,False,128
Random Forest,DBScan,0.6033755274261604,0.20464135021097044,1.0,0.8,False,128
Kernel SVM (linear),KMeans,0.5253164556962026,0.39873417721518983,1.0,0.8,False,128
Kernel SVM (linear),DBScan,0.5253164556962026,0.21940928270042193,1.0,0.8,False,128
Kernel SVM (poly),KMeans,0.4514767932489452,0.3143459915611814,1.0,0.8,False,128
Kernel SVM (poly),DBScan,0.4514767932489452,0.1329113924050633,1.0,0.8,False,128
Kernel SVM (rbf),KMeans,0.5991561181434598,0.4282700421940928,1.0,0.8,False,128
Kernel SVM (rbf),DBScan,0.5991561181434598,0.19831223628691982,1.0,0.8,False,128
Kernel SVM (sigmoid),KMeans,0.44725738396624476,0.3333333333333333,1.0,0.8,False,128
Kernel SVM (sigmoid),DBScan,0.44725738396624476,0.21940928270042193,1.0,0.8,False,128
K Nearest Neighbors,KMeans,0.4430379746835443,0.39029535864978904,1.0,0.8,False,256
K Nearest Neighbors,DBScan,0.4430379746835443,0.27848101265822783,1.0,0.8,False,256
Neural Network,KMeans,0.4451476793248945,0.38185654008438813,1.0,0.8,False,256
Neural Network,DBScan,0.4451476793248945,0.26160337552742613,1.0,0.8,False,256
Random Forest,KMeans,0.6118143459915611,0.4430379746835443,1.0,0.8,False,256
Random Forest,DBScan,0.6118143459915611,0.18354430379746836,1.0,0.8,False,256
Kernel SVM (linear),KMeans,0.6054852320675105,0.44725738396624476,1.0,0.8,False,256
Kernel SVM (linear),DBScan,0.6054852320675105,0.23206751054852318,1.0,0.8,False,256
Kernel SVM (poly),KMeans,0.5274261603375529,0.339662447257384,1.0,0.8,False,256
Kernel SVM (poly),DBScan,0.5274261603375529,0.07383966244725738,1.0,0.8,False,256
Kernel SVM (rbf),KMeans,0.6350210970464135,0.4345991561181434,1.0,0.8,False,256
Kernel SVM (rbf),DBScan,0.6350210970464135,0.1772151898734177,1.0,0.8,False,256
Kernel SVM (sigmoid),KMeans,0.45147679324894513,0.3270042194092827,1.0,0.8,False,256
Kernel SVM (sigmoid),DBScan,0.45147679324894513,0.1877637130801688,1.0,0.8,False,256
K Nearest Neighbors,KMeans,0.4620253164556962,0.3291139240506329,1.0,0.9,True,16
K Nearest Neighbors,DBScan,0.4620253164556962,0.27848101265822783,1.0,0.9,True,16
Neural Network,KMeans,0.3417721518987342,0.31223628691983124,1.0,0.9,True,16
Neural Network,DBScan,0.3417721518987342,0.2911392405063291,1.0,0.9,True,16
Random Forest,KMeans,0.4894514767932489,0.35654008438818563,1.0,0.9,True,16
Random Forest,DBScan,0.4894514767932489,0.3227848101265823,1.0,0.9,True,16
Kernel SVM (linear),KMeans,0.41350210970464135,0.3375527426160338,1.0,0.9,True,16
Kernel SVM (linear),DBScan,0.41350210970464135,0.28902953586497887,1.0,0.9,True,16
Kernel SVM (poly),KMeans,0.4219409282700422,0.32700421940928276,1.0,0.9,True,16
Kernel SVM (poly),DBScan,0.4219409282700422,0.27426160337552746,1.0,0.9,True,16
Kernel SVM (rbf),KMeans,0.4746835443037975,0.39451476793248946,1.0,0.9,True,16
Kernel SVM (rbf),DBScan,0.4746835443037975,0.36708860759493667,1.0,0.9,True,16
Kernel SVM (sigmoid),KMeans,0.4261603375527426,0.31223628691983124,1.0,0.9,True,16
Kernel SVM (sigmoid),DBScan,0.4261603375527426,0.2679324894514768,1.0,0.9,True,16
K Nearest Neighbors,KMeans,0.3924050632911393,0.2974683544303797,1.0,0.9,True,32
K Nearest Neighbors,DBScan,0.3924050632911393,0.13291139240506328,1.0,0.9,True,32
Neural Network,KMeans,0.3628691983122363,0.33122362869198313,1.0,0.9,True,32
Neural Network,DBScan,0.3628691983122363,0.2911392405063291,1.0,0.9,True,32
Random Forest,KMeans,0.559071729957806,0.35654008438818563,1.0,0.9,True,32
Random Forest,DBScan,0.559071729957806,0.24894514767932488,1.0,0.9,True,32
Kernel SVM (linear),KMeans,0.4029535864978903,0.2995780590717299,1.0,0.9,True,32
Kernel SVM (linear),DBScan,0.4029535864978903,0.21518987341772153,1.0,0.9,True,32
Kernel SVM (poly),KMeans,0.3459915611814346,0.27426160337552746,1.0,0.9,True,32
Kernel SVM (poly),DBScan,0.3459915611814346,0.15611814345991562,1.0,0.9,True,32
Kernel SVM (rbf),KMeans,0.459915611814346,0.37341772151898733,1.0,0.9,True,32
Kernel SVM (rbf),DBScan,0.459915611814346,0.3227848101265823,1.0,0.9,True,32
Kernel SVM (sigmoid),KMeans,0.4282700421940928,0.32489451476793246,1.0,0.9,True,32
Kernel SVM (sigmoid),DBScan,0.4282700421940928,0.22151898734177214,1.0,0.9,True,32
K Nearest Neighbors,KMeans,0.4240506329113924,0.30168776371308015,1.0,0.9,True,64
K Nearest Neighbors,DBScan,0.4240506329113924,0.08860759493670885,1.0,0.9,True,64
Neural Network,KMeans,0.3755274261603376,0.3417721518987342,1.0,0.9,True,64
Neural Network,DBScan,0.3755274261603376,0.2805907172995781,1.0,0.9,True,64
Random Forest,KMeans,0.5421940928270041,0.37974683544303794,1.0,0.9,True,64
Random Forest,DBScan,0.5421940928270041,0.1540084388185654,1.0,0.9,True,64
Kernel SVM (linear),KMeans,0.43037974683544306,0.35864978902953587,1.0,0.9,True,64
Kernel SVM (linear),DBScan,0.43037974683544306,0.26371308016877637,1.0,0.9,True,64
Kernel SVM (poly),KMeans,0.38396624472573837,0.3143459915611814,1.0,0.9,True,64
Kernel SVM (poly),DBScan,0.38396624472573837,0.24261603375527427,1.0,0.9,True,64
Kernel SVM (rbf),KMeans,0.3924050632911393,0.36497890295358654,1.0,0.9,True,64
Kernel SVM (rbf),DBScan,0.3924050632911393,0.3059071729957806,1.0,0.9,True,64
Kernel SVM (sigmoid),KMeans,0.43037974683544306,0.3333333333333333,1.0,0.9,True,64
Kernel SVM (sigmoid),DBScan,0.43037974683544306,0.16666666666666666,1.0,0.9,True,64
K Nearest Neighbors,KMeans,0.3670886075949367,0.2510548523206751,1.0,0.9,True,128
K Nearest Neighbors,DBScan,0.3670886075949367,0.06329113924050633,1.0,0.9,True,128
Neural Network,KMeans,0.3924050632911393,0.3544303797468354,1.0,0.9,True,128
Neural Network,DBScan,0.3924050632911393,0.27848101265822783,1.0,0.9,True,128
Random Forest,KMeans,0.5654008438818564,0.38185654008438813,1.0,0.9,True,128
Random Forest,DBScan,0.5654008438818564,0.13080168776371306,1.0,0.9,True,128
Kernel SVM (linear),KMeans,0.4789029535864979,0.4282700421940928,1.0,0.9,True,128
Kernel SVM (linear),DBScan,0.4789029535864979,0.3227848101265823,1.0,0.9,True,128
Kernel SVM (poly),KMeans,0.37974683544303794,0.31223628691983124,1.0,0.9,True,128
Kernel SVM (poly),DBScan,0.37974683544303794,0.24472573839662448,1.0,0.9,True,128
Kernel SVM (rbf),KMeans,0.46835443037974683,0.39873417721518983,1.0,0.9,True,128
Kernel SVM (rbf),DBScan,0.46835443037974683,0.29324894514767935,1.0,0.9,True,128
Kernel SVM (sigmoid),KMeans,0.43881856540084385,0.339662447257384,1.0,0.9,True,128
Kernel SVM (sigmoid),DBScan,0.43881856540084385,0.1877637130801688,1.0,0.9,True,128
K Nearest Neighbors,KMeans,0.44936708860759494,0.3080168776371308,1.0,0.9,True,256
K Nearest Neighbors,DBScan,0.44936708860759494,0.06329113924050633,1.0,0.9,True,256
Neural Network,KMeans,0.35864978902953587,0.3227848101265823,1.0,0.9,True,256
Neural Network,DBScan,0.35864978902953587,0.25949367088607594,1.0,0.9,True,256
Random Forest,KMeans,0.5485232067510549,0.34810126582278483,1.0,0.9,True,256
Random Forest,DBScan,0.5485232067510549,0.08016877637130801,1.0,0.9,True,256
Kernel SVM (linear),KMeans,0.5168776371308016,0.4451476793248945,1.0,0.9,True,256
Kernel SVM (linear),DBScan,0.5168776371308016,0.2911392405063291,1.0,0.9,True,256
Kernel SVM (poly),KMeans,0.35864978902953587,0.3016877637130802,1.0,0.9,True,256
Kernel SVM (poly),DBScan,0.35864978902953587,0.2172995780590717,1.0,0.9,True,256
Kernel SVM (rbf),KMeans,0.5063291139240507,0.4071729957805907,1.0,0.9,True,256
Kernel SVM (rbf),DBScan,0.5063291139240507,0.25738396624472576,1.0,0.9,True,256
Kernel SVM (sigmoid),KMeans,0.4345991561181435,0.34388185654008435,1.0,0.9,True,256
Kernel SVM (sigmoid),DBScan,0.4345991561181435,0.22362869198312232,1.0,0.9,True,256
K Nearest Neighbors,KMeans,0.44936708860759494,0.35232067510548526,1.0,0.9,False,16
K Nearest Neighbors,DBScan,0.44936708860759494,0.3227848101265823,1.0,0.9,False,16
Neural Network,KMeans,0.39873417721518983,0.35654008438818563,1.0,0.9,False,16
Neural Network,DBScan,0.39873417721518983,0.32911392405063294,1.0,0.9,False,16
Random Forest,KMeans,0.510548523206751,0.3375527426160338,1.0,0.9,False,16
Random Forest,DBScan,0.510548523206751,0.3080168776371308,1.0,0.9,False,16
Kernel SVM (linear),KMeans,0.4831223628691983,0.36497890295358654,1.0,0.9,False,16
Kernel SVM (linear),DBScan,0.4831223628691983,0.3417721518987342,1.0,0.9,False,16
Kernel SVM (poly),KMeans,0.4936708860759494,0.3227848101265823,1.0,0.9,False,16
Kernel SVM (poly),DBScan,0.4936708860759494,0.2974683544303797,1.0,0.9,False,16
Kernel SVM (rbf),KMeans,0.5527426160337553,0.3755274261603376,1.0,0.9,False,16
Kernel SVM (rbf),DBScan,0.5527426160337553,0.3417721518987342,1.0,0.9,False,16
Kernel SVM (sigmoid),KMeans,0.5021097046413502,0.36497890295358654,1.0,0.9,False,16
Kernel SVM (sigmoid),DBScan,0.5021097046413502,0.310126582278481,1.0,0.9,False,16
K Nearest Neighbors,KMeans,0.4620253164556962,0.36497890295358654,1.0,0.9,False,32
K Nearest Neighbors,DBScan,0.4620253164556962,0.3037974683544304,1.0,0.9,False,32
Neural Network,KMeans,0.4261603375527426,0.36919831223628696,1.0,0.9,False,32
Neural Network,DBScan,0.4261603375527426,0.32700421940928276,1.0,0.9,False,32
Random Forest,KMeans,0.5358649789029536,0.3670886075949367,1.0,0.9,False,32
Random Forest,DBScan,0.5358649789029536,0.26371308016877637,1.0,0.9,False,32
Kernel SVM (linear),KMeans,0.4282700421940928,0.3291139240506329,1.0,0.9,False,32
Kernel SVM (linear),DBScan,0.4282700421940928,0.24472573839662448,1.0,0.9,False,32
Kernel SVM (poly),KMeans,0.49367088607594933,0.350210970464135,1.0,0.9,False,32
Kernel SVM (poly),DBScan,0.49367088607594933,0.23628691983122363,1.0,0.9,False,32
Kernel SVM (rbf),KMeans,0.5843881856540084,0.41350210970464135,1.0,0.9,False,32
Kernel SVM (rbf),DBScan,0.5843881856540084,0.31223628691983124,1.0,0.9,False,32
Kernel SVM (sigmoid),KMeans,0.4873417721518987,0.3523206751054852,1.0,0.9,False,32
Kernel SVM (sigmoid),DBScan,0.4873417721518987,0.25316455696202533,1.0,0.9,False,32
K Nearest Neighbors,KMeans,0.44936708860759494,0.3670886075949367,1.0,0.9,False,64
K Nearest Neighbors,DBScan,0.44936708860759494,0.26582278481012656,1.0,0.9,False,64
Neural Network,KMeans,0.419831223628692,0.3713080168776372,1.0,0.9,False,64
Neural Network,DBScan,0.419831223628692,0.2995780590717299,1.0,0.9,False,64
Random Forest,KMeans,0.5822784810126582,0.4050632911392405,1.0,0.9,False,64
Random Forest,DBScan,0.5822784810126582,0.22362869198312238,1.0,0.9,False,64
Kernel SVM (linear),KMeans,0.48945147679324896,0.34388185654008435,1.0,0.9,False,64
Kernel SVM (linear),DBScan,0.48945147679324896,0.17088607594936708,1.0,0.9,False,64
Kernel SVM (poly),KMeans,0.4662447257383966,0.339662447257384,1.0,0.9,False,64
Kernel SVM (poly),DBScan,0.4662447257383966,0.2046413502109705,1.0,0.9,False,64
Kernel SVM (rbf),KMeans,0.5928270042194094,0.40928270042194087,1.0,0.9,False,64
Kernel SVM (rbf),DBScan,0.5928270042194094,0.21729957805907174,1.0,0.9,False,64
Kernel SVM (sigmoid),KMeans,0.4915611814345992,0.3691983122362869,1.0,0.9,False,64
Kernel SVM (sigmoid),DBScan,0.4915611814345992,0.21940928270042193,1.0,0.9,False,64
K Nearest Neighbors,KMeans,0.44936708860759494,0.35232067510548526,1.0,0.9,False,128
K Nearest Neighbors,DBScan,0.44936708860759494,0.24050632911392408,1.0,0.9,False,128
Neural Network,KMeans,0.4261603375527426,0.37341772151898733,1.0,0.9,False,128
Neural Network,DBScan,0.4261603375527426,0.2805907172995781,1.0,0.9,False,128
Random Forest,KMeans,0.5822784810126582,0.419831223628692,1.0,0.9,False,128
Random Forest,DBScan,0.5822784810126582,0.1877637130801688,1.0,0.9,False,128
Kernel SVM (linear),KMeans,0.48945147679324896,0.37763713080168776,1.0,0.9,False,128
Kernel SVM (linear),DBScan,0.48945147679324896,0.19831223628691985,1.0,0.9,False,128
Kernel SVM (poly),KMeans,0.41350210970464135,0.31856540084388185,1.0,0.9,False,128
Kernel SVM (poly),DBScan,0.41350210970464135,0.1751054852320675,1.0,0.9,False,128
Kernel SVM (rbf),KMeans,0.6033755274261603,0.4430379746835443,1.0,0.9,False,128
Kernel SVM (rbf),DBScan,0.6033755274261603,0.21940928270042195,1.0,0.9,False,128
Kernel SVM (sigmoid),KMeans,0.48523206751054854,0.3628691983122363,1.0,0.9,False,128
Kernel SVM (sigmoid),DBScan,0.48523206751054854,0.22151898734177214,1.0,0.9,False,128
K Nearest Neighbors,KMeans,0.4430379746835443,0.37763713080168776,1.0,0.9,False,256
K Nearest Neighbors,DBScan,0.4430379746835443,0.2721518987341772,1.0,0.9,False,256
Neural Network,KMeans,0.4261603375527426,0.3713080168776371,1.0,0.9,False,256
Neural Network,DBScan,0.4261603375527426,0.2658227848101266,1.0,0.9,False,256
Random Forest,KMeans,0.5822784810126582,0.40717299578059074,1.0,0.9,False,256
Random Forest,DBScan,0.5822784810126582,0.1729957805907173,1.0,0.9,False,256
Kernel SVM (linear),KMeans,0.5485232067510548,0.4177215189873418,1.0,0.9,False,256
Kernel SVM (linear),DBScan,0.5485232067510548,0.23628691983122363,1.0,0.9,False,256
Kernel SVM (poly),KMeans,0.46413502109704635,0.3059071729957806,1.0,0.9,False,256
Kernel SVM (poly),DBScan,0.46413502109704635,0.07383966244725738,1.0,0.9,False,256
Kernel SVM (rbf),KMeans,0.5864978902953587,0.419831223628692,1.0,0.9,False,256
Kernel SVM (rbf),DBScan,0.5864978902953587,0.1877637130801688,1.0,0.9,False,256
Kernel SVM (sigmoid),KMeans,0.44725738396624476,0.350210970464135,1.0,0.9,False,256
Kernel SVM (sigmoid),DBScan,0.44725738396624476,0.2088607594936709,1.0,0.9,False,256
K Nearest Neighbors,KMeans,0.3924050632911393,0.3291139240506329,1.0,1.0,True,16
K Nearest Neighbors,DBScan,0.3924050632911393,0.2721518987341772,1.0,1.0,True,16
Neural Network,KMeans,0.3544303797468354,0.33544303797468356,1.0,1.0,True,16
Neural Network,DBScan,0.3544303797468354,0.31856540084388185,1.0,1.0,True,16
Random Forest,KMeans,0.4662447257383966,0.35232067510548526,1.0,1.0,True,16
Random Forest,DBScan,0.4662447257383966,0.31012658227848106,1.0,1.0,True,16
Kernel SVM (linear),KMeans,0.40928270042194087,0.34388185654008446,1.0,1.0,True,16
Kernel SVM (linear),DBScan,0.40928270042194087,0.31223628691983124,1.0,1.0,True,16
Kernel SVM (poly),KMeans,0.3924050632911393,0.3080168776371308,1.0,1.0,True,16
Kernel SVM (poly),DBScan,0.3924050632911393,0.25316455696202533,1.0,1.0,True,16
Kernel SVM (rbf),KMeans,0.459915611814346,0.3860759493670886,1.0,1.0,True,16
Kernel SVM (rbf),DBScan,0.459915611814346,0.3333333333333333,1.0,1.0,True,16
Kernel SVM (sigmoid),KMeans,0.4282700421940928,0.2721518987341772,1.0,1.0,True,16
Kernel SVM (sigmoid),DBScan,0.4282700421940928,0.22362869198312238,1.0,1.0,True,16
K Nearest Neighbors,KMeans,0.4746835443037975,0.3059071729957806,1.0,1.0,True,32
K Nearest Neighbors,DBScan,0.4746835443037975,0.14556962025316456,1.0,1.0,True,32
Neural Network,KMeans,0.3924050632911393,0.35232067510548526,1.0,1.0,True,32
Neural Network,DBScan,0.3924050632911393,0.2911392405063291,1.0,1.0,True,32
Random Forest,KMeans,0.5421940928270041,0.3628691983122363,1.0,1.0,True,32
Random Forest,DBScan,0.5421940928270041,0.24261603375527427,1.0,1.0,True,32
Kernel SVM (linear),KMeans,0.3966244725738397,0.3185654008438819,1.0,1.0,True,32
Kernel SVM (linear),DBScan,0.3966244725738397,0.23417721518987342,1.0,1.0,True,32
Kernel SVM (poly),KMeans,0.40928270042194087,0.3270042194092827,1.0,1.0,True,32
Kernel SVM (poly),DBScan,0.40928270042194087,0.17088607594936708,1.0,1.0,True,32
Kernel SVM (rbf),KMeans,0.45780590717299585,0.38396624472573837,1.0,1.0,True,32
Kernel SVM (rbf),DBScan,0.45780590717299585,0.32700421940928265,1.0,1.0,True,32
Kernel SVM (sigmoid),KMeans,0.43248945147679324,0.29324894514767935,1.0,1.0,True,32
Kernel SVM (sigmoid),DBScan,0.43248945147679324,0.1540084388185654,1.0,1.0,True,32
K Nearest Neighbors,KMeans,0.4240506329113924,0.3037974683544304,1.0,1.0,True,64
K Nearest Neighbors,DBScan,0.4240506329113924,0.08227848101265822,1.0,1.0,True,64
Neural Network,KMeans,0.3713080168776372,0.3291139240506329,1.0,1.0,True,64
Neural Network,DBScan,0.3713080168776372,0.2721518987341772,1.0,1.0,True,64
Random Forest,KMeans,0.5464135021097046,0.3628691983122363,1.0,1.0,True,64
Random Forest,DBScan,0.5464135021097046,0.1687763713080169,1.0,1.0,True,64
Kernel SVM (linear),KMeans,0.3691983122362869,0.3227848101265823,1.0,1.0,True,64
Kernel SVM (linear),DBScan,0.3691983122362869,0.2468354430379747,1.0,1.0,True,64
Kernel SVM (poly),KMeans,0.3713080168776371,0.3143459915611814,1.0,1.0,True,64
Kernel SVM (poly),DBScan,0.3713080168776371,0.2510548523206751,1.0,1.0,True,64
Kernel SVM (rbf),KMeans,0.4746835443037975,0.4050632911392405,1.0,1.0,True,64
Kernel SVM (rbf),DBScan,0.4746835443037975,0.28902953586497887,1.0,1.0,True,64
Kernel SVM (sigmoid),KMeans,0.3924050632911393,0.3143459915611814,1.0,1.0,True,64
Kernel SVM (sigmoid),DBScan,0.3924050632911393,0.1877637130801688,1.0,1.0,True,64
K Nearest Neighbors,KMeans,0.39873417721518994,0.28270042194092826,1.0,1.0,True,128
K Nearest Neighbors,DBScan,0.39873417721518994,0.06962025316455696,1.0,1.0,True,128
Neural Network,KMeans,0.379746835443038,0.3333333333333333,1.0,1.0,True,128
Neural Network,DBScan,0.379746835443038,0.25738396624472576,1.0,1.0,True,128
Random Forest,KMeans,0.5421940928270041,0.3628691983122363,1.0,1.0,True,128
Random Forest,DBScan,0.5421940928270041,0.12869198312236288,1.0,1.0,True,128
Kernel SVM (linear),KMeans,0.46835443037974683,0.409282700421941,1.0,1.0,True,128
Kernel SVM (linear),DBScan,0.46835443037974683,0.3143459915611814,1.0,1.0,True,128
Kernel SVM (poly),KMeans,0.3713080168776371,0.32700421940928265,1.0,1.0,True,128
Kernel SVM (poly),DBScan,0.3713080168776371,0.24472573839662445,1.0,1.0,True,128
Kernel SVM (rbf),KMeans,0.4831223628691983,0.4219409282700422,1.0,1.0,True,128
Kernel SVM (rbf),DBScan,0.4831223628691983,0.2911392405063291,1.0,1.0,True,128
Kernel SVM (sigmoid),KMeans,0.4219409282700422,0.3206751054852321,1.0,1.0,True,128
Kernel SVM (sigmoid),DBScan,0.4219409282700422,0.18143459915611815,1.0,1.0,True,128
K Nearest Neighbors,KMeans,0.4177215189873418,0.27637130801687765,1.0,1.0,True,256
K Nearest Neighbors,DBScan,0.4177215189873418,0.05063291139240506,1.0,1.0,True,256
